,,degree,eigenvector,pagerank
129,85,258.8484860437308,4.513458854839143e-05,6.0988436233208654e-05
70,192,177.77229791061302,3.6276259781924043e-05,7.213274163279299e-05
77,194,181.05318445624604,1.8953665879239527e-05,7.600340040562693e-05
22,186,336.37961762319094,4.5189608972523386e-05,0.00014497593386005625
30,186,366.89845313390566,4.448687677927421e-05,0.00014327453362588603
54,122,154.86605001076148,6.564968519022007e-05,4.3848568206252216e-05
59,124,79.32388583077909,0.00050462888175944,2.2125193686048847e-05
77,164,81.04495239152334,6.559542655423478e-05,1.8766696926355665e-05
88,166,483.4830700901195,0.0001723412225885282,9.247403933070788e-05
20,82,93.66383407484514,0.0002033540414906316,2.9010145250454695e-05
23,84,109.92320908980153,3.7753435148867602e-06,3.354851283056928e-05
44,164,199.6753616175195,0.00010901927166410706,6.467652985996325e-05
52,167,254.12074350576987,0.0012368349704894657,6.006822276473143e-05
12,101,23.11901899880545,2.670385208710757e-07,1.3974577243621304e-05
13,101,77.8542014038299,1.2616755744374266e-05,3.058618594300266e-05
95,112,93.1577217558526,0.00018213355788359605,1.924276310992644e-05
78,199,101.0989471433483,1.3608121440049886e-06,4.450310532950266e-05
82,200,68.72284549604136,2.0436261585482787e-07,3.315293348086588e-05
76,171,382.93133040689474,0.0002912251125671701,7.734085885377867e-05
79,172,82.59225986200228,2.414777241673238e-05,2.187791095499642e-05
51,136,182.12483570622118,0.00022669210351402113,4.871067100841448e-05
63,139,133.4174447606484,0.0014851122301507186,2.5999104900242264e-05
35,120,41.30441328389933,0.00020189979603788612,2.1302796652497402e-05
20,146,199.2331168259237,4.2966784042260535e-06,0.00013023642827734094
70,132,622.6011518486212,0.009613138226815329,8.049719501586123e-05
76,136,2616.0620041155025,0.05640133784774374,0.00030589896711417935
115,146,434.6420284568239,0.0015361641021417816,0.00010324676077111153
113,149,66.81300833736131,0.00011907380229265656,2.2138713882942154e-05
15,91,290.0805770441416,8.504265608657754e-06,9.945373594856119e-05
25,97,250.91870886684978,4.628627720815997e-05,6.391191708218616e-05
112,107,315.79139208288706,0.0003083598042779905,6.762151858364736e-05
24,173,478.6249202593156,0.0014583591266882153,0.00013327547792709677
182,68,384.6319050367532,1.3659487478649772e-05,0.00014792270372726706
140,91,116.2222238231487,3.453383096172573e-05,3.746090883552845e-05
63,186,352.1200370107249,0.0001031130353217312,0.00010488215983213973
51,187,224.97145329833958,0.0002636773626729206,6.336957141518203e-05
86,137,475.29558466263126,0.008538335047614204,5.1115815606636144e-05
92,147,1140.0847216480681,0.020616940492690118,0.00015095814461985694
54,187,202.75689807346933,5.026158170723692e-05,5.897935038650951e-05
50,191,358.7968166411968,0.00014611788778143522,0.00011808309273391191
134,111,598.408741773681,4.307247953904044e-05,0.0001603649857963103
118,141,225.81969295219375,5.5832790526182265e-05,6.364267075765745e-05
81,133,955.5168684016666,0.01724602676661688,0.00010336374036480349
104,142,244.68701426034207,0.0005130702236876319,4.362184868800602e-05
55,140,252.18526693299432,0.004146609637139587,4.966879006329724e-05
71,140,653.7842039138801,0.01911525648988327,8.379142565760717e-05
78,124,752.6816757590228,0.008494210361124755,9.333726402456892e-05
179,53,307.13608477014697,4.017895015041905e-05,9.225749856747778e-05
39,112,275.00927122590025,0.0006439532749311669,8.04857757113164e-05
16,115,81.06030486518296,4.258399246269695e-06,3.8219131503423156e-05
86,132,625.2465738188828,0.007737364960711827,7.22980730477554e-05
78,137,979.8366624963284,0.01959081396130129,0.00010719439116768794
134,127,192.51491082745238,5.120407349488141e-06,8.809695572400477e-05
137,135,81.39183395440959,2.024370582623113e-06,6.201440776308276e-05
46,168,293.37260991982237,6.479932343191106e-05,8.011684473736181e-05
48,179,695.6962262835549,0.00030993893820836115,0.00016723547431098028
93,146,523.5637907656446,0.003690601011594716,7.241033545719458e-05
101,151,302.59942895330363,0.0032287839160096156,5.326065494282138e-05
120,122,381.98576721959887,0.00019966444423266642,8.848475328684829e-05
131,122,253.8751701247148,7.775935014824712e-06,7.824449143954084e-05
95,188,45.180806769619785,6.637005373546355e-06,2.4285443139097034e-05
109,192,163.1125512578015,5.603894813902304e-07,8.144433427994136e-05
79,133,1075.102562335185,0.016054836591434852,0.0001243000998939179
37,165,311.29225088603596,0.0006116085402454548,9.911652629895704e-05
51,171,124.09985036170409,0.00011074468054589075,3.558365952238498e-05
86,141,507.1672928778488,0.005680496443643193,5.8758696774983965e-05
90,173,383.0152801325559,0.0001388313670068612,0.00010075028143079556
113,188,392.04587093918616,3.9315853037691135e-05,0.00017770883263777166
102,110,418.3908517164719,0.0024122666110396496,6.896335331160259e-05
110,120,171.88019453290374,7.031305077987057e-05,3.489996736831942e-05
56,130,788.7639604183139,0.001344899542706907,0.0001710707947609911
53,135,65.44696545381986,2.0354746440274772e-05,2.1525307071821182e-05
103,179,38.13123490384801,1.3753059006791023e-06,1.997014702367639e-05
174,54,245.6557820886124,1.4118463043550264e-05,7.746469527181565e-05
180,58,53.8716811471719,2.185038948750673e-06,2.552205364166353e-05
123,169,442.44854366672246,0.0004596251094998984,0.0001742405932259764
119,118,325.0133045306478,9.253881880085248e-05,6.64549095948562e-05
113,129,297.3843799508118,0.0006415082024030445,6.669495236028728e-05
112,153,156.05104828488632,0.0005826682241779657,4.478012068416039e-05
73,96,121.0105063162627,2.6210639646637464e-05,3.4943434770023864e-05
145,86,230.51280524436987,3.601863777965608e-05,8.212463199178578e-05
56,155,170.16826972517845,0.00021433548536366838,3.787751838695364e-05
41,188,136.2324006437198,2.1542681875390893e-05,4.5845266620167756e-05
42,190,200.94729623091294,4.144291219248123e-05,6.696536279888247e-05
115,104,192.65602124364918,0.00028629337905730537,4.7697409989346645e-05
98,109,536.6922146895364,0.0009692444664472623,9.274124291112281e-05
135,163,162.21363354659943,4.88541646257389e-06,9.13038483388382e-05
132,166,31.028090779756177,2.838512367645295e-06,1.8933068460940326e-05
25,176,480.86022566994205,0.000725638859249737,0.00016154236690761698
13,191,149.81893001696116,1.0221377524045695e-06,9.580053870845325e-05
56,168,173.7241584266018,0.00023861663875771182,3.755775704056462e-05
57,172,173.37964577224807,0.0017990544545858124,3.6814820081538434e-05
79,72,50.07209333582021,2.578410676604388e-06,2.335969112789542e-05
82,76,260.4027391608229,3.1106806378594754e-05,8.26864706778838e-05
153,88,53.592358038897444,2.1055044731254473e-06,3.485351073817704e-05
106,134,321.6276362903989,0.0007463106205321534,6.066061649524793e-05
184,35,48.827693344013916,2.548328728108714e-07,4.030575546147088e-05
176,39,53.27984478771196,4.528054719945441e-07,3.065496902798575e-05
90,112,406.0131910165873,0.0026836035750909667,5.939875861283881e-05
84,121,484.7879043250238,0.0027631412989245156,5.8121506842534774e-05
28,88,109.7412623296536,6.447624186087928e-06,3.7340505429592945e-05
25,91,609.8201723058411,0.000533228470652615,0.00015225368840973618
96,127,1043.2196926659224,0.013087117095905501,0.00012192581087193013
74,129,584.2210612280691,0.0032202825908011754,6.715780604431339e-05
184,191,218.56290834074778,1.303501568380377e-05,0.00020829483110992042
196,192,64.84544518849678,2.9332062953064464e-07,5.76792780764476e-05
94,103,333.10960644811223,0.002277697004602221,5.716049161445302e-05
99,154,476.5206327842901,0.0005217905164432052,9.315292663238795e-05
23,166,84.00257666353988,5.602386340779173e-06,3.6220846122395654e-05
31,172,227.2364508138732,1.2977387850069243e-05,8.097096883674051e-05
86,124,892.653166645637,0.016016226568330672,0.00010225525603341241
93,125,331.2283159363341,0.0012870797644678328,4.401092640220861e-05
106,60,40.25330803607053,6.706498608447131e-09,2.9260343653823783e-05
107,63,171.95397248536972,1.0615059346006284e-06,8.735004539749315e-05
171,67,248.69260685453003,1.0792694848955627e-05,8.049613702214374e-05
175,67,416.87395303550187,2.212847868520686e-05,0.00011784111792170025
40,3,101.33583241473194,2.544007158929405e-08,7.524083524177989e-05
9,17,334.1245432434067,4.425973530565425e-06,0.0001547804280405508
47,133,136.70152118238133,0.00035138913479946626,4.202468104712409e-05
99,78,357.47292621641355,7.106090903791387e-05,9.61373101816154e-05
9,16,477.02753528078915,1.2505085726978108e-06,0.00023761572653612547
17,18,62.61339202723935,3.886554965977425e-08,4.142686584517281e-05
87,107,164.46460857712822,0.0004220274138009478,4.0262928929986055e-05
82,135,10118.742097223812,0.2778775641485888,0.0010411143131415913
68,88,309.54329016326716,0.00010482328858370787,8.497215055751138e-05
67,95,142.02822796453384,3.4755690763528654e-05,5.920887706751741e-05
171,55,258.8283352548171,4.694226179704115e-06,8.551075352997502e-05
160,63,179.47605651772872,9.950361782652495e-05,6.469405519214442e-05
92,154,257.92963495422975,0.00015808801683857545,4.306134345653496e-05
22,187,161.59027246820028,8.520834860690172e-06,7.284943284563731e-05
18,188,75.37520411671264,1.6421696504085018e-07,4.5205864131418986e-05
32,163,219.35102553063766,0.00013139687784686913,8.097341014741681e-05
72,134,330.2000580836022,0.006483769728490967,4.1691296410672494e-05
51,192,41.650793460329936,3.883734250395722e-06,1.895178803878373e-05
83,66,165.3326706323044,0.0002281955048087995,6.703015571625197e-05
83,126,3491.034895411212,0.07146585488156589,0.00042558787154669354
117,147,214.78897806958304,7.159100267298132e-05,7.165085935173187e-05
108,154,366.24499037281413,0.0014838793446292546,7.795416200280704e-05
185,49,228.1835627188734,1.0770494623217398e-05,8.4777496074201e-05
187,56,130.1490588698255,1.2553603941244325e-06,5.06177714679178e-05
58,135,289.68972256622243,0.00047084294631115483,6.153806766037321e-05
55,144,298.64425019246175,0.0001646900144206828,7.27678816391553e-05
87,179,209.5969659884941,3.510005462687237e-05,6.192458444154147e-05
77,181,316.316511569478,8.036905897443545e-05,8.269831755228575e-05
126,164,114.83836732068377,4.262915912411734e-05,5.2168165722730826e-05
136,171,340.46628419245985,0.0003451899040656148,0.00016310646675714007
99,108,200.82148294705257,0.0002643642049540741,3.701345993211668e-05
64,111,683.1816657291139,0.0008228944804554364,0.00014546832960765684
94,146,588.6544680707715,0.0021975410133581725,8.045108061150791e-05
95,149,375.8880416210261,0.0012072310098916335,5.5563602797752194e-05
84,124,1037.614455964587,0.023341439549788724,0.00011882421363207335
75,150,541.2397155419518,0.011808204509715944,6.881470619435309e-05
52,177,232.80487796023115,0.00011456729183276679,5.561916802179358e-05
57,178,758.4879675348383,0.00067604863472683,0.00016767350651502504
78,108,232.49180915290012,0.00017548930422166273,4.3665761375225524e-05
86,110,292.8626164783141,0.0007234826583749734,5.782156441147129e-05
88,141,499.99932255409203,0.004523943935526194,6.168741786343001e-05
105,124,733.7515156355603,0.0027554582726757883,0.00011806005001096452
109,124,141.79560181317373,0.0003418818576353273,2.9932871575340563e-05
82,80,276.7165188032543,0.00015901717183347766,8.098339924988701e-05
95,85,530.0734798529455,0.00010777063454162718,0.00012743280831269217
109,119,116.78672131764841,4.6384701452673725e-05,2.6015457504444787e-05
84,135,2335.0617634377345,0.035417054247895985,0.0002466528785628958
94,121,692.1960442848472,0.011584247492528192,7.783205495710482e-05
87,136,329.48929184761477,0.005610277156822347,3.7999137572606776e-05
92,148,412.5808851764674,0.001392312861749725,5.961676149460838e-05
61,159,490.8305748705565,0.01413996990958605,7.232089455490621e-05
113,97,49.76878542310345,2.035362129198069e-05,1.4244516779802939e-05
103,101,983.6820205024808,0.002956957472564945,0.00013750705821133344
25,94,1415.0342077592459,0.0005164294392233706,0.0003318567119104022
19,105,64.21031309665311,2.2201119452354485e-05,2.7022831656552195e-05
87,118,822.9894256937533,0.004807412541763493,0.0001054039255748964
85,128,201.68204533462193,0.00192159731044888,2.8254929614020156e-05
130,183,152.21412599107737,4.0831504178676804e-07,8.851317264508495e-05
131,183,33.44765434834026,3.2313686866249584e-08,2.5958078942299706e-05
1,90,153.11388147419646,7.199057526292298e-05,5.855995730935558e-05
7,104,114.28811732090568,1.1712685543396841e-06,5.237451426627573e-05
136,98,180.09973617006156,2.4453998717100446e-05,5.358683905461656e-05
136,107,77.33431630919407,9.128490829201549e-07,3.4576600227081866e-05
21,143,25.459457417881424,1.431030859399685e-07,2.4961400788966922e-05
26,149,69.0079943083349,1.161527407054e-06,5.0582880754567265e-05
109,157,285.6102720629386,0.0004309853719350383,6.138906959070217e-05
114,157,78.46659385325461,0.00017172490592429356,2.323151435471999e-05
71,79,207.28286120164523,2.5023032753023967e-05,6.76704081120719e-05
68,84,62.36479128338031,1.5496339121724563e-05,2.486913026258481e-05
10,76,296.4512727372892,3.5287728028533774e-06,0.00010159741350786626
7,80,22.791901712558527,8.472682129058625e-08,1.547608569723911e-05
134,88,559.3536396072399,0.0002915556837396827,0.00013308961406709806
132,117,1059.8986414668548,0.0005600888193410446,0.00030829639303107584
48,174,331.1311097354339,0.0008521944886882895,7.471743112698814e-05
52,184,1241.6086395580837,0.0039425627214324695,0.0002765048009155537
105,142,247.28640578887698,0.0006366108497410321,4.5405044498758604e-05
83,147,337.1691762228874,0.0008544397071240853,4.6102773699723985e-05
77,147,249.4455746593027,0.0006694545052035628,3.6617611480931765e-05
77,158,200.96443432016312,0.00015557713082703183,3.332478426127057e-05
75,169,464.3753947609321,0.0025862253241774975,7.911687873188388e-05
55,111,36.54513710210148,5.349466636981396e-06,1.648200889513293e-05
54,118,36.07033885400646,1.2119068815091833e-05,1.5794416368473216e-05
77,102,490.47842880998354,0.0018648565965279057,9.499761657322455e-05
82,137,4445.759850236586,0.12664958393199194,0.00044160872921235913
95,41,120.48556812724051,9.236537002676014e-07,0.00016357649101103591
88,44,57.16371189515239,5.073215616820725e-08,5.899238794598963e-05
78,107,612.8233948432933,0.0007043175782176227,0.00011091507433623203
82,108,569.0216919537173,0.0014494099487753673,0.00010071191695911311
15,96,185.0940403386307,1.4204909350174964e-05,6.013763087172781e-05
13,109,49.8378112075069,8.3708892726368e-07,2.463588416413565e-05
91,110,900.8958537099386,0.005493904575551495,0.00013741854878018649
71,119,305.84447436916423,0.00040178273444790413,4.882527551868788e-05
78,138,870.4265920560877,0.018172947842587512,9.145431027193755e-05
69,149,306.7800421679906,0.0014750002826510904,4.439630091834998e-05
133,72,304.5986902216671,0.000654068694051782,8.373901746753228e-05
119,74,599.2466907344176,8.6685092846272e-05,0.0001787010814742471
83,143,523.682395099833,0.0035319260964262822,6.183132637718245e-05
102,151,488.04705696237244,0.005766298643676862,8.009747828607981e-05
100,160,200.9118877846813,0.0001615094461995176,4.845987947679185e-05
175,35,58.372427362061245,3.794465451395124e-08,4.288123185085196e-05
173,39,213.46285130297952,1.937537944463703e-06,0.00010384198499671247
30,103,172.08982886414796,4.812960343086472e-05,4.667730275601137e-05
30,105,104.69699128836368,1.0366217738725417e-05,3.209658461379619e-05
84,130,1250.747366218209,0.009593583320600101,0.00014055906266832616
96,144,304.7119346496052,0.0008526400297617399,4.689756321780724e-05
64,75,83.02632322953816,0.000134559851103742,2.702419749572331e-05
70,80,232.69810827495564,4.997809089582464e-05,7.478109074721133e-05
116,28,17.796545909814856,4.81474072212065e-12,3.5355150038674243e-05
140,33,43.30632515981067,6.368607617586669e-09,4.625846277622947e-05
103,70,197.59932131982006,1.0738279974799849e-05,7.84275871068856e-05
20,77,214.85874915797453,6.481484693451433e-06,6.279288442180602e-05
117,93,746.5260873253687,0.004840146761977413,0.00013458723213711043
113,94,1085.6900572626864,0.0028539130647777305,0.00018248069037404645
86,161,443.7565336389196,0.000191979974909635,7.701163400986675e-05
90,170,193.1523714308456,5.356751576066818e-05,4.626457720807901e-05
185,48,296.1608767582557,1.2997800476894443e-05,0.00010867866511588562
150,32,100.64107079680564,1.0672647754852864e-08,9.588383114054508e-05
156,32,49.218510276986514,3.943066800399334e-08,4.727839215296585e-05
29,118,145.41513191850547,5.941943747045406e-05,5.45488489025306e-05
27,122,316.20458918707124,1.778833877777626e-05,0.0001357517165336973
71,81,100.40398270318771,1.3572810053182948e-05,4.325403171966084e-05
81,87,109.95819929000292,0.00015869178423112996,3.546769384569937e-05
75,167,666.4977108102147,0.012650781635637789,0.00010362034654932304
98,140,267.1969607610117,0.0015272133065635752,4.0177465749850415e-05
73,176,92.4282189410526,9.440716804505156e-06,2.7480715921314078e-05
50,178,673.4003911682464,0.00023282119304779926,0.00015691856468141567
63,150,183.2239474436436,0.0014460978187483384,3.391576500902088e-05
44,182,362.6275930739583,0.0004125927287937892,8.970084723769856e-05
45,183,262.15385153674924,0.0006032698063523503,6.526282980256694e-05
10,163,88.8695832943036,3.2180234896368387e-07,5.0360417280004725e-05
12,166,30.53516942700323,2.1132203620342255e-06,2.011459057985338e-05
178,71,135.7882601358884,8.797352390238397e-07,5.657332130901273e-05
182,71,19.763198241767938,2.4985337779981333e-08,1.4609959538014507e-05
106,93,110.68541545465256,2.2769836174839152e-05,2.7278491526773315e-05
109,100,215.58284648314137,0.00042364687484795126,3.997873144161352e-05
109,126,95.98091817932084,2.9150178083770204e-05,2.3052691865897542e-05
103,127,545.0774614520816,0.001127096882289908,8.718401417311045e-05
13,73,151.49214515910234,1.4007338709280546e-06,4.9181623682430905e-05
11,76,360.3694465767501,4.683010794975699e-06,0.00011747983747708874
93,141,270.3714338086669,0.0015501328443164716,3.722833797381015e-05
102,142,251.40199206235886,0.0011109904503267198,4.145726182896213e-05
95,125,478.81358465296677,0.0015243677963671426,5.972212928451149e-05
106,132,344.35279720505304,0.0007609467272827258,5.8547552387607166e-05
117,83,191.06195432213295,1.653236119497103e-05,4.574279423878808e-05
50,121,125.73208580393514,8.671488419652475e-05,4.2201248383649414e-05
11,61,207.70039894088288,3.8570331870687095e-06,7.669512621647531e-05
11,64,148.06736960389645,1.8961019600741525e-06,5.7503773184278654e-05
182,60,85.65880439512803,5.355202197193883e-07,3.5927711360309284e-05
179,64,92.94691317282232,2.971417449822995e-06,3.514063537386132e-05
105,114,111.2009124505172,4.324397539435483e-05,2.5932144785880674e-05
114,115,154.87395411766298,4.9036723468557295e-05,3.552307096852233e-05
47,186,384.06765273494574,8.17463092418883e-05,0.00010601717764184996
9,99,229.38442399504996,4.6677527065790894e-05,9.134659539972704e-05
83,135,2967.594501765265,0.08884914754041381,0.0003188599206614578
73,137,209.3973109164859,0.003927814973510891,2.770971907078936e-05
72,123,430.76809801984655,0.0020933882680771233,5.864065319527915e-05
60,124,58.52910863784078,4.890869159267173e-05,1.692453999678777e-05
97,192,144.39329488377075,1.160384172403739e-06,6.697860674869489e-05
114,195,43.40617329128906,2.6627349640944983e-08,3.2295535234119444e-05
41,3,25.742018482667124,2.6660647375831253e-09,2.3003099053435372e-05
49,5,42.66634214213356,7.867214091045708e-09,3.86866856183811e-05
43,129,171.4662394959532,7.780558901479037e-05,5.469099446892075e-05
55,129,320.75689612753206,0.0011468825132141636,7.510675450653002e-05
106,131,164.9659953087737,0.0002488424090291631,3.352326395084198e-05
113,137,215.35897862880321,9.647124685123759e-05,5.291195053822505e-05
67,127,314.84414756611335,0.001206433405173581,4.532401271258544e-05
80,132,873.0244608622539,0.01172799138715888,9.999971226230307e-05
98,77,132.69707250775951,3.5729612558851317e-06,4.0610706033532534e-05
113,77,435.16735099251804,0.00021409265188733806,0.00011438372809582631
31,102,647.9538137535824,0.0007416172781317969,0.00015710485078367515
13,112,39.22265565964936,1.3257315821963645e-06,2.488287364643386e-05
178,60,212.132456527632,4.589045988309337e-06,8.022255813748239e-05
182,69,247.5174206281765,3.3712595479922844e-06,0.00010545482595315956
88,156,600.5088317098163,0.0008330765618508483,9.210781677717894e-05
63,129,915.7722267562402,0.026504645259601074,0.00012771499594961796
83,136,1213.9981613659131,0.02486524852751982,0.00013311012914635318
43,174,589.5649331939318,0.00019700066360313093,0.0001505649362360114
49,182,438.8459812460392,0.0029124250766055094,9.471914199961333e-05
139,118,126.09909455028686,2.5019742040594435e-06,7.744775364380584e-05
68,195,75.24436277546698,3.7012491222518985e-05,3.515387265844951e-05
80,199,355.6883897017796,0.00034050377643964644,0.00012346513632838726
118,124,54.90623319259622,6.681670581745424e-06,1.853785571956096e-05
122,136,315.5209632609331,0.0005261217363918257,0.00010598434597201922
53,127,416.1844910142209,0.009778466700617203,8.243674847924037e-05
109,144,217.4167775820135,0.0005009311192489365,4.357344228615522e-05
111,147,190.21420432087066,5.5485981484496034e-05,5.0330308985652305e-05
32,12,64.70482762811837,3.930158707399361e-08,4.784661127735124e-05
29,14,5.863703305156273,3.773708375041752e-10,1.0512769684895636e-05
48,141,156.70840701053402,0.00017046755792751408,4.566307837772324e-05
50,143,98.47272573920864,5.78763805851067e-05,2.8977104284077708e-05
108,91,378.087886673867,0.00016830734273703553,8.105162394350077e-05
112,92,242.0732347477851,6.747104479090892e-05,5.3719404106006224e-05
133,73,257.9928092894183,0.0002451408640694283,7.160416512773885e-05
128,75,80.16693904613845,1.9206416107245477e-05,2.6249269875282843e-05
80,116,735.8454221619629,0.002476271557459544,0.00011183053619499928
81,117,172.39217028611154,0.0006191734254765965,2.703406371791794e-05
66,124,183.84510152508597,0.0003534837185924691,3.128126865013783e-05
72,124,320.50558835163565,0.0010961440546830663,4.4923568544677046e-05
66,183,93.43135020714536,1.747543689787477e-05,3.0270305672304064e-05
75,183,155.88526269621542,6.912513942406155e-06,4.871725789356657e-05
22,173,180.17540526276474,1.0399131851005798e-05,6.272182479675344e-05
132,106,454.9586665725737,0.00012796779665423823,0.00013593433408759756
126,180,54.16741459225473,1.2188826766594329e-06,3.4547102818744756e-05
94,109,1004.6453231737628,0.002338665192200622,0.00016319057144221594
70,110,913.0178899619083,0.00832938355295398,0.00013949071474346229
11,62,38.68018938804088,6.014822588065812e-07,1.9063705303007845e-05
14,71,312.93152946565186,7.72658726079693e-06,9.727998001744922e-05
108,123,215.8199589992785,0.00012970028794149466,4.170406956532638e-05
86,142,335.9661290639375,0.0030322339351075115,4.1687692488970344e-05
102,179,64.60802835301104,1.3889568352067895e-05,3.233947772692676e-05
109,186,263.44247795314936,6.896880473045868e-06,0.00010237150859239931
132,112,1534.9188296383159,0.00013066422400970142,0.000327471870867193
89,138,1167.3487933931376,0.010990368453124899,0.00012890697414450324
95,139,272.55936818250876,0.0018829794020268854,3.6769918841723736e-05
106,180,35.30264860107644,6.935795676063349e-06,1.990677877224412e-05
101,181,141.71079123887867,1.8519255950380715e-05,5.37387931466909e-05
132,86,1453.1553601713313,0.006460043904782864,0.0003026576968025134
133,98,310.23744438839213,4.1903791848979414e-05,8.741016912251542e-05
68,147,287.88993175381466,0.0028708554649957783,4.346478213308784e-05
82,155,840.4442257460195,0.0017464629058472172,0.00012571948320051505
82,83,37.33295621513415,2.7810299580909e-06,1.7045467790480946e-05
77,89,201.26650929132845,2.82612007475427e-05,6.060965125971032e-05
103,99,1456.6195652804004,0.006500340169102367,0.0002085917344512005
96,110,236.60638643932393,0.0002337257566495625,4.180319259785917e-05
132,126,276.8709095522987,1.0050305837144071e-05,0.00010066945933873044
77,120,1020.5451969956823,0.011107872690369284,0.00013255696719164612
129,119,229.5754934986731,1.8294266498958214e-05,6.429605746096518e-05
127,120,23.41348460451408,1.7760526499249239e-06,1.163605752844919e-05
76,162,262.6865544915104,0.00041800683120414356,4.569242204569358e-05
80,162,324.9357765317846,0.0002709720922532192,5.3148631005846594e-05
49,181,223.82429583691516,0.0001375731365701363,5.254545312729837e-05
67,91,668.1867846075379,0.0015049670710734454,0.00016485834120214674
71,136,318.6743173951415,0.005619462523866271,4.314425383493466e-05
67,138,312.7658846982621,0.002086866251876636,4.8612179275178864e-05
19,87,165.6406563639911,3.3008396480885184e-06,5.111663642219228e-05
11,98,190.4949466685732,2.8155118839898616e-05,6.808457932497437e-05
67,130,344.3201669388171,0.0032652554353538826,4.877622153383126e-05
62,132,669.6246868899244,0.0028310412348907673,0.00011564088015759946
72,143,147.47639974686263,0.0007628706883260613,2.328609214409807e-05
81,147,181.39360211795088,0.0007097085258498162,2.5809364096572278e-05
77,138,764.1790202699192,0.013998098299660667,8.349527055144372e-05
67,143,290.7875307753725,0.0074686875694104015,4.17557284409177e-05
43,136,87.17203864902568,9.681247377802678e-06,3.8553370152832656e-05
48,136,359.6272860093758,0.0007214944473769876,9.291170502366291e-05
108,159,87.9776638963883,4.1024387314616874e-05,2.5167300860479743e-05
120,167,143.86343529819587,3.2015773679940464e-05,5.027615387278718e-05
133,160,192.04572542370917,3.776990590262607e-05,0.0001112424174382565
133,161,58.926979784147406,1.6471469024594304e-06,3.594858657566221e-05
164,42,82.23662502818293,1.0184654517575969e-06,3.389109457412351e-05
64,158,339.5855151752775,0.0009864322317236927,5.773128024776468e-05
64,163,916.0114512393055,0.0026190399910246366,0.00015347676678697324
12,60,204.07780813408837,1.0306053934496484e-05,6.68209492388653e-05
85,100,87.16937635593025,0.00022521840846493504,2.4722617477669844e-05
63,143,415.5799219037508,0.0016965956446632609,7.511995692896574e-05
68,156,245.77663837445098,0.00032098091082044934,4.3958044007518985e-05
68,159,179.56784685232068,0.0001642121265444579,3.330917869566539e-05
82,146,1140.6532943953318,0.006783831486128614,0.0001470953884993746
84,159,201.82860014300846,9.31165142037956e-05,3.434720776307253e-05
108,125,55.698980503464576,2.886385296630116e-05,1.5723270442633625e-05
109,125,214.2100949198208,0.00016518116390687112,4.4794556726816264e-05
122,117,132.45604045995594,1.2889324493834148e-05,3.2376706663162546e-05
127,119,295.09176629047937,1.6207760367002796e-05,7.389416090316062e-05
44,185,168.97981908702323,2.950149590598054e-05,5.1151508444769345e-05
48,186,223.66312734505047,9.37578327802712e-05,5.933246103269426e-05
44,3,74.23455355821241,3.6084376971094536e-08,5.178818228911931e-05
40,5,59.9454727567883,2.776891593753984e-08,5.494219310362869e-05
115,90,338.6980518904033,0.00015354491384778944,6.85259818454496e-05
128,100,295.9837847889554,0.00010442956895613256,6.561186178019886e-05
49,174,414.7545690765723,0.0004707894722187306,9.999902559615316e-05
50,176,220.97367608391795,0.00011724927688665225,5.2564895632169754e-05
6,66,154.90528609667192,1.0990819892738381e-06,6.827952069000541e-05
9,75,261.3996855749728,1.9037689071973528e-06,9.480998369379868e-05
18,176,354.7078215534789,0.00012800089993981724,0.00013407893254222116
64,160,363.7427783197083,0.0012102533065793811,6.19009023817049e-05
77,166,294.77307577436414,0.0008736913458274664,5.204719152987351e-05
73,124,279.42400464002844,0.0013412932939473514,3.8759605927740985e-05
77,129,344.8618174296237,0.003900064033924754,4.108366070877106e-05
23,106,257.04870329264537,0.00010863003684071836,7.653348720933815e-05
69,153,705.294484089206,0.0022242805780543612,0.00010726814553904657
114,66,193.65857821949876,9.423731371103775e-06,8.273155189856255e-05
103,67,87.72837602155116,3.9697018151532437e-07,4.1538371966322016e-05
33,167,112.41613575088408,0.00011421660675744841,4.269191205935767e-05
77,139,317.2645771857543,0.002664090870987679,3.929435384041855e-05
80,136,2758.8353222738797,0.10038588073436906,0.0002907141589669423
134,100,293.20960882516465,2.436129626232729e-05,7.95116715877476e-05
117,107,230.96627070408698,3.7850241085992185e-05,4.728876799521778e-05
132,92,681.5239000273413,0.0005264969104479867,0.00016169359812065137
139,94,90.99749086575444,7.000364715597073e-06,4.193693241250922e-05
116,90,235.91082162008522,5.577954676897561e-05,5.212145711317905e-05
26,150,173.65866868026163,2.1173430839795586e-06,0.00010604982678727735
20,154,40.481293000543225,1.1559797003769736e-07,3.0498423845214536e-05
123,166,311.82922773659465,0.0014321872842441633,0.00011284757386339199
127,169,483.42790897149604,0.0001275198489895527,0.00020075312925786737
114,88,151.9083337169791,4.2313583760979415e-05,3.7511393253170154e-05
46,136,359.09205573273096,0.002102834203848723,9.078735823246918e-05
56,145,200.87549145952136,0.00011100420365581462,4.6844427855308305e-05
125,171,36.82909958475901,2.9357733831086646e-05,2.142113705454788e-05
126,173,139.52620906460012,3.3760201186643234e-05,6.503844596091953e-05
103,149,771.8339753439716,0.002297715134435567,0.00015015432843095826
109,150,94.0264701554245,3.914715439134472e-05,2.6878550590380975e-05
